"index","language","sentimentPolarity","sentimentLabel","usedChars"
"36892","cs","1","positive","100"
"62462","cs","0","neutral","100"
"24109","cs","0","neutral","100"
"12932","cs","1","positive","100"
"52549","cs","0","neutral","100"
"32586","cs","0","neutral","349"
"64917","cs","1","positive","157"
"25052","cs","0","neutral","100"
"41978","cs","0","neutral","131"
"46882","cs","0","neutral","100"
"45415","cs","0","neutral","100"
"10586","cs","1","positive","130"
"2839","cs","0","neutral","100"
"32874","cs","0","neutral","100"
"70426","cs","0","neutral","100"
"52478","cs","1","positive","366"
"47803","cs","0","neutral","139"
"64085","cs","0","neutral","170"
"7459","cs","1","positive","100"
"63800","cs","-1","negative","100"
"6850","cs","0","neutral","100"
"147","cs","0","neutral","100"
"59360","cs","0","neutral","130"
"6489","cs","0","neutral","100"
"26968","cs","0","neutral","100"
"62072","cs","1","positive","100"
"50170","cs","1","positive","100"
"22114","cs","0","neutral","100"
"22578","cs","1","positive","100"
"533","cs","1","positive","126"
"59282","cs","0","neutral","100"
"57291","cs","0","neutral","100"
"70083","cs","0","neutral","100"
"59019","cs","-1","negative","100"
"19678","cs","0","neutral","242"
"613","cs","0","neutral","100"
"28456","cs","0","neutral","100"
"49902","cs","0","neutral","100"
"38618","cs","0","neutral","100"
"23829","cs","1","positive","100"
"40580","cs","-1","negative","100"
"33222","cs","-1","negative","100"
"20157","cs","0","neutral","100"
"8589","cs","1","positive","126"
"63859","cs","1","positive","100"
"43889","cs","0","neutral","100"
"8664","cs","1","positive","100"
"13051","cs","0","neutral","100"
"65970","cs","0","neutral","100"
"9048","cs","0","neutral","100"
"27828","cs","-1","negative","174"
"57125","cs","0","neutral","100"
"1477","cs","0","neutral","100"
"7608","cs","0","neutral","100"
"16103","cs","0","neutral","176"
"22627","cs","0","neutral","100"
"35890","cs","1","positive","118"
"26205","cs","0","neutral","100"
"27212","cs","0","neutral","317"
"31955","cs","0","neutral","100"
"65984","cs","1","positive","137"
"55092","cs","0","neutral","100"
"30963","cs","0","neutral","136"
"53513","cs","1","positive","100"
"6890","cs","0","neutral","100"
"36034","cs","1","positive","110"
"6857","cs","0","neutral","100"
"22280","cs","0","neutral","100"
"45530","cs","1","positive","100"
"48725","cs","0","neutral","100"
"55668","cs","1","positive","100"
"32103","cs","-1","negative","100"
"49931","cs","1","positive","100"
"27166","cs","1","positive","132"
"3335","cs","1","positive","100"
"69101","cs","0","neutral","100"
"37667","cs","1","positive","194"
"39075","cs","-1","negative","100"
"26796","cs","-1","negative","100"
"31642","cs","1","positive","508"
"58529","cs","1","positive","100"
"3610","cs","1","positive","100"
"40677","cs","1","positive","100"
"23870","cs","1","positive","100"
"2625","cs","0","neutral","100"
"62099","cs","1","positive","242"
"34909","cs","1","positive","100"
"8496","cs","0","neutral","156"
"27858","cs","1","positive","150"
"26825","cs","0","neutral","100"
"6256","cs","0","neutral","612"
"69433","cs","1","positive","100"
"69270","cs","-1","negative","149"
"63884","cs","1","positive","156"
"69744","cs","0","neutral","100"
"58084","cs","0","neutral","100"
"33828","cs","1","positive","100"
"61588","cs","0","neutral","100"
"24407","cs","0","neutral","100"
"36030","cs","0","neutral","112"
"31725","cs","0","neutral","100"
"41426","cs","0","neutral","100"
"61999","cs","0","neutral","100"
"30192","cs","-1","negative","100"
"45668","cs","1","positive","100"
"56169","cs","0","neutral","100"
"8380","cs","-1","negative","158"
"7874","cs","0","neutral","100"
"68369","cs","0","neutral","100"
"4517","cs","0","neutral","100"
"60354","cs","1","positive","100"
"23952","cs","0","neutral","100"
"15761","cs","1","positive","100"
"14775","cs","0","neutral","100"
"7342","cs","0","neutral","100"
"28487","cs","-1","negative","338"
"32854","cs","0","neutral","119"
"65792","cs","0","neutral","100"
"30728","cs","0","neutral","100"
"64339","cs","-1","negative","100"
"56473","cs","1","positive","100"
"52942","cs","0","neutral","175"
"58584","cs","1","positive","100"
"49760","cs","-1","negative","259"
"56557","cs","1","positive","100"
"47282","cs","1","positive","107"
"60722","cs","0","neutral","100"
"64158","cs","0","neutral","100"
"35582","cs","0","neutral","100"
"36831","cs","-1","negative","240"
"55528","cs","1","positive","186"
"47237","cs","1","positive","111"
"47309","cs","0","neutral","100"
"46727","cs","1","positive","100"
"59071","cs","0","neutral","100"
"64233","cs","0","neutral","100"
"53204","cs","0","neutral","373"
"33882","cs","1","positive","114"
"59626","cs","1","positive","100"
"66636","cs","0","neutral","100"
"61912","cs","-1","negative","100"
"44219","cs","1","positive","100"
"48353","cs","0","neutral","100"
"21724","cs","1","positive","100"
"17070","cs","0","neutral","100"
"23437","cs","0","neutral","100"
"62270","cs","1","positive","244"
"4275","cs","0","neutral","100"
"48124","cs","1","positive","100"
"39948","cs","0","neutral","278"
"42990","cs","0","neutral","100"
"49515","cs","1","positive","114"
"1545","cs","0","neutral","100"
"50716","cs","0","neutral","113"
"67558","cs","1","positive","100"
"12431","cs","1","positive","100"
"47042","cs","0","neutral","100"
"62179","cs","0","neutral","100"
"18809","cs","0","neutral","100"
"58089","cs","0","neutral","100"
"47681","cs","1","positive","100"
"6243","cs","1","positive","182"
"1361","cs","0","neutral","100"
"51679","cs","1","positive","100"
"10730","cs","1","positive","112"
"9958","cs","1","positive","224"
"19059","cs","1","positive","100"
"51219","cs","1","positive","100"
"11640","cs","0","neutral","100"
"44145","cs","1","positive","100"
"42668","cs","0","neutral","100"
"68756","cs","0","neutral","106"
"51946","cs","1","positive","214"
"61924","cs","0","neutral","100"
"66958","cs","-1","negative","254"
"24094","cs","1","positive","100"
"15831","cs","1","positive","100"
"29835","cs","0","neutral","100"
"38496","cs","1","positive","100"
"29808","cs","1","positive","213"
"5645","cs","1","positive","120"
"23858","cs","0","neutral","100"
"5092","cs","0","neutral","100"
"45969","cs","1","positive","100"
"11649","cs","0","neutral","100"
"43735","cs","0","neutral","100"
"30012","cs","0","neutral","218"
"15850","cs","0","neutral","100"
"54672","cs","1","positive","100"
"47991","cs","0","neutral","176"
"31718","cs","0","neutral","214"
"17468","cs","0","neutral","100"
"55784","cs","0","neutral","261"
"68506","cs","0","neutral","196"
"5302","cs","0","neutral","100"
"54616","cs","-1","negative","126"
"44844","cs","-1","negative","100"
"5930","cs","-1","negative","211"
"11773","cs","0","neutral","100"
"37920","cs","0","neutral","100"
"57973","cs","0","neutral","386"
"34075","cs","0","neutral","100"
"32598","cs","-1","negative","100"
"52998","cs","-1","negative","105"
"22274","cs","0","neutral","100"
"9723","cs","1","positive","112"
"35794","cs","1","positive","102"
"15674","cs","1","positive","100"
"3429","cs","0","neutral","100"
"30517","cs","-1","negative","100"
"66452","cs","0","neutral","100"
"65015","cs","1","positive","100"
"53807","cs","0","neutral","100"
"10861","cs","1","positive","155"
"56338","cs","1","positive","111"
"8335","cs","1","positive","100"
"18261","cs","0","neutral","100"
"66441","cs","0","neutral","231"
"20143","cs","1","positive","100"
"57069","cs","1","positive","100"
"15248","cs","-1","negative","100"
"44653","cs","0","neutral","322"
"34934","cs","0","neutral","100"
"69310","cs","0","neutral","100"
"51702","cs","0","neutral","100"
"57342","cs","-1","negative","100"
"43206","cs","0","neutral","100"
"65233","cs","1","positive","100"
"19970","cs","0","neutral","100"
"47819","cs","0","neutral","155"
"55749","cs","1","positive","100"
"44175","cs","1","positive","100"
"68145","cs","0","neutral","726"
"22407","cs","1","positive","100"
"37365","cs","1","positive","207"
"3491","cs","0","neutral","100"
"70362","cs","-1","negative","146"
"20207","cs","0","neutral","100"
"61148","cs","0","neutral","100"
"43912","cs","1","positive","100"
"50190","cs","0","neutral","100"
"69636","cs","1","positive","100"
"38778","cs","0","neutral","100"
"65048","cs","0","neutral","196"
"26219","cs","-1","negative","100"
"48712","cs","-1","negative","261"
"36423","cs","0","neutral","100"
"26682","cs","0","neutral","100"
"47096","cs","1","positive","100"
"1298","cs","0","neutral","587"
"63315","cs","0","neutral","100"
"64640","cs","0","neutral","100"
"53446","cs","0","neutral","100"
"29005","cs","0","neutral","247"
"11786","cs","1","positive","100"
"50928","cs","0","neutral","100"
"36602","cs","1","positive","129"
"7157","cs","-1","negative","114"
"53304","cs","-1","negative","166"
"1362","cs","0","neutral","100"
"27409","cs","0","neutral","100"
"29325","cs","0","neutral","100"
"44105","cs","-1","negative","323"
"43022","cs","1","positive","100"
"63876","cs","1","positive","146"
"54188","cs","0","neutral","100"
"23173","cs","-1","negative","100"
"27353","cs","1","positive","100"
"61219","cs","-1","negative","117"
"14907","cs","1","positive","483"
"2111","cs","0","neutral","100"
"60014","cs","1","positive","100"
"12647","cs","0","neutral","100"
"66655","cs","1","positive","100"
"65815","cs","0","neutral","114"
"52602","cs","1","positive","100"
"8774","cs","0","neutral","100"
"9706","cs","0","neutral","100"
"58046","cs","0","neutral","100"
"44180","cs","0","neutral","100"
"43792","cs","-1","negative","116"
"52301","cs","0","neutral","100"
"20479","cs","1","positive","474"
"51705","cs","0","neutral","100"
"44493","cs","1","positive","162"
"56770","cs","1","positive","100"
"29717","cs","1","positive","100"
"32891","cs","1","positive","100"
"28962","cs","1","positive","100"
"32556","cs","1","positive","100"
"53727","cs","1","positive","100"
"68397","cs","1","positive","191"
"54454","cs","-1","negative","100"
"69332","cs","1","positive","100"
"887","cs","0","neutral","100"
"35103","cs","0","neutral","100"
"48933","cs","0","neutral","166"
"60043","cs","0","neutral","100"
"40461","cs","1","positive","349"
"39659","cs","1","positive","100"
"68959","cs","0","neutral","100"
"37983","cs","-1","negative","100"
"53486","cs","1","positive","321"
"70477","cs","0","neutral","100"
"4989","cs","0","neutral","100"
"22048","cs","0","neutral","100"
"46384","cs","0","neutral","100"
"2827","cs","1","positive","100"
"33460","cs","1","positive","100"
"28535","cs","0","neutral","100"
"53869","cs","1","positive","174"
"45494","cs","1","positive","100"
"14078","cs","1","positive","100"
"34198","cs","0","neutral","100"
"29401","cs","-1","negative","100"
"33944","cs","1","positive","100"
"50788","cs","0","neutral","110"
"34778","cs","0","neutral","100"
"10779","cs","1","positive","128"
"35183","cs","1","positive","100"
"50965","cs","-1","negative","143"
"56652","cs","0","neutral","100"
"63883","cs","1","positive","113"
"25152","cs","0","neutral","100"
"18738","cs","1","positive","100"
"16885","cs","0","neutral","100"
"32943","cs","1","positive","193"
"27640","cs","0","neutral","100"
"24288","cs","0","neutral","100"
"17252","cs","-1","negative","100"
"51709","cs","1","positive","102"
"41872","cs","0","neutral","100"
"60039","cs","0","neutral","333"
"50611","cs","0","neutral","100"
"67446","cs","0","neutral","100"
"68039","cs","0","neutral","100"
"34335","cs","0","neutral","100"
"67992","cs","1","positive","152"
"25284","cs","1","positive","100"
"25419","cs","-1","negative","103"
"57155","cs","-1","negative","125"
"466","cs","1","positive","151"
"15924","cs","1","positive","148"
"66221","cs","1","positive","100"
"22892","cs","0","neutral","100"
"28862","cs","0","neutral","100"
"41341","cs","0","neutral","100"
"63222","cs","0","neutral","116"
"38761","cs","1","positive","100"
"58149","cs","0","neutral","408"
"5018","cs","0","neutral","100"
"19665","cs","0","neutral","133"
"35843","cs","0","neutral","100"
"47857","cs","0","neutral","100"
"50232","cs","1","positive","100"
"8418","cs","0","neutral","186"
"31876","cs","0","neutral","100"
"1623","cs","1","positive","100"
"36722","cs","0","neutral","100"
"53642","cs","0","neutral","100"
"41226","cs","0","neutral","100"
"52689","cs","0","neutral","100"
"9538","cs","1","positive","100"
"46916","cs","0","neutral","100"
"20401","cs","1","positive","184"
"29128","cs","0","neutral","100"
"30080","cs","1","positive","100"
"59981","cs","1","positive","100"
"6941","cs","1","positive","100"
"55805","cs","-1","negative","100"
"37069","cs","1","positive","169"
"24673","cs","0","neutral","100"
"3129","cs","0","neutral","100"
"44732","cs","0","neutral","260"
"28839","cs","0","neutral","100"
"35726","cs","0","neutral","100"
"33591","cs","0","neutral","100"
"59251","cs","1","positive","100"
"8166","cs","0","neutral","100"
"61401","cs","1","positive","100"
"65424","cs","1","positive","100"
"67968","cs","1","positive","100"
"49752","cs","1","positive","100"
"69085","cs","1","positive","100"
"28388","cs","-1","negative","100"
"21899","cs","0","neutral","100"
"26275","cs","-1","negative","267"
"41329","cs","0","neutral","100"
"28438","cs","1","positive","157"
"48033","cs","-1","negative","100"
"67952","cs","0","neutral","100"
"61036","cs","0","neutral","148"
"6102","cs","1","positive","163"
"10575","cs","1","positive","198"
"49092","cs","0","neutral","100"
"45546","cs","-1","negative","112"
"32562","cs","0","neutral","100"
"65798","cs","0","neutral","100"
"8120","cs","0","neutral","100"
"50725","cs","1","positive","100"
"10899","cs","1","positive","100"
"64901","cs","1","positive","179"
"43050","cs","0","neutral","110"
"31949","cs","0","neutral","100"
"13922","cs","1","positive","100"
"25220","cs","0","neutral","100"
"15061","cs","0","neutral","100"
"1605","cs","1","positive","129"
"38457","cs","1","positive","100"
"48506","cs","-1","negative","113"
"67151","cs","1","positive","100"
"20272","cs","0","neutral","100"
"3018","cs","1","positive","100"
"58311","cs","0","neutral","100"
"39195","cs","0","neutral","100"
"17514","cs","0","neutral","100"
"8281","cs","1","positive","248"
"11181","cs","0","neutral","545"
"33191","cs","0","neutral","307"
"16904","cs","1","positive","100"
"16624","cs","1","positive","330"
"39003","cs","1","positive","100"
"55215","cs","0","neutral","100"
"45324","cs","1","positive","221"
"2016","cs","1","positive","100"
"38074","cs","-1","negative","100"
"49809","cs","0","neutral","193"
"30132","cs","-1","negative","100"
"34899","cs","0","neutral","340"
"52815","cs","-1","negative","100"
"20798","cs","1","positive","212"
"31807","cs","1","positive","100"
"18359","cs","1","positive","100"
"9899","cs","1","positive","101"
"65203","cs","1","positive","100"
"16945","cs","0","neutral","100"
"9495","cs","1","positive","142"
"3329","cs","1","positive","100"
"70790","cs","0","neutral","100"
"32961","cs","1","positive","100"
"69398","cs","-1","negative","100"
"34601","cs","0","neutral","100"
"45004","cs","1","positive","100"
"29060","cs","1","positive","100"
"57457","cs","1","positive","170"
"8337","cs","1","positive","100"
"51711","cs","1","positive","279"
"51418","cs","1","positive","161"
"41490","cs","0","neutral","100"
"37986","cs","0","neutral","181"
"7812","cs","1","positive","100"
